REP_NUM,AFFILIATION_ID,NAME,STREET,CITY,STATE,ZIP,
"34086","255","Oklahoma Democratic Party ","4100 N. Lincoln Blvd.","Oklahoma City","OK","73105"
"36137","273","","","","OK",""
"36139","273","","","","OK",""
"36181","306","Oklahomans For Modern Laws ","PO Box 12295","Oklahoma City ","OK","73157"
"36191","363","MBNA","P.O.Box 15286","Wilmington","DE","19886-5286"
"36198","279","Oklahoma Republican Party ","4031 N Lincoln Blvd ","Oklahoma City ","OK","73105"
"36210","365","Indigenous Democratic Network","4870 South Lewis, Suite 204","Tulsa","OK","74105"
"36259","366","Five Amigos","2601 NW Expressway, Ste. 210W","Oklahoma City","OK","73112"
"36266","42","Allstate Insurance Company","2775 Sanders Rd Ste A2W","Northbrook","IL","60062"
"36267","367","Non-connected Federal Political Action Committee","PO Box 96","Alexandria","VA","22313"
"36268","13","Oklahoma Association Of Mortgage Brokers","PO Box 890264","Oklahoma City","OK","73189"
"36269","368","OKC-AFT Local 2309, Committee On Political Education","2915 N Classen Blvd Ste 420","Oklahoma City","OK","73106"
"38675","537","LNB","  ","Elgin","OK","73538"
"38705","420","Bank First","-","-","OK","00000"
"34089","108","Oklahoma Republican Party","4031 N Lincoln Blvd","Oklahoma City","OK","73105"
"34091","66","Mfg Hsng Assoc Of OK","6400 S Shields Blvd","Oklahoma City","OK","73149"
"34092","14","physicians","physician spouses","Res. & M. Students","","staff"
"34093","69","Okla Society Of Anesthesiologists","PO Box 4087","Edmond","OK","73083"
"34094","75","Oklahoma Trucking Association","3909 N Lindsay Ave","Oklahoma City","OK","73105"
"34098","256","Oklahoma Aggregates Assn ","3500 N Lincoln Blvd","Oklahoma City ","OK","73105"
"34100","21","Okla Consumer Finance Assn","105 N E 27th","Oklahoma City","OK","73105"
"34102","248","Democratic Governors Association","1401 K Street, N.W. Suite 200","Washington","DC","20005"
"34108","25","Verizon","771 Parkway Ave","Ewing","NJ","08618"
"34112","257","Highway And Bridge Construction Companies","","","OK"," "
"34113","141","Okla Rural Water Assn","PO Box 95349","Oklahoma City","OK","73143"
"34114","239","Okla Republican Party","4031 N Lincoln Blvd","Oklahoma City","OK","73105"
"34115","248","Democratic Governors Association","1401 K Street, N.W. Suite 200","Washington","DC","20005"
"34130","40","CenterPoint Energy Inc","PO Box 4567","Houston","TX","77210-4567"
"34137","111","Heartland Community Bankers Assn","700 S Kansas Ave Ste 512","Topeda","KS","66603"
"34138","16","Windstream Corporation","4001 Rodney Parham Road","Little Rock","AR","72212"
"20731","16","Windstream Corporation","4001 Rodney Parham Road","Little Rock","AR","72212"
"34172","187","Unit Corp","7130 S Lewis Ste 1000","Tulsa","OK","74136"
"36274","64","Oklahoma Grocers Assn","PO Box 18716","Oklahoma City","OK","73154"
"36275","139","Oklahoma Pork Council","One North Hudson Ste 480","Oklahoma City","OK","73102"
"36289","290","Leflore County Democratic Party Central Committee","PO Box 545","Poteau","OK","74953"
"36290","276","Marathon Oil Company","5555 San Felipe","Houston","TX","77056"
"36312","369","Fraternal Order Of Police Lodge #155","PO Box 2923","Oklahoma City","OK","73101"
"36318","104","General Motors Company","300 Renaissance Center","Detroit","MI","48265"
"36345","375","Wes  Hilliard","PO Box 886","Sulphur","OK","73086"
"36355","370","Great State PAC","2629 W I-44 SERV RD STE 102","Oklahoma City","OK","73112-3762"
"36358","217","Ok Ag Ed Teachers Assn","1500 W 7th St","Stillwater","OK","74074"
"36363","279","Oklahoma Republican Party ","4031 N Lincoln Blvd ","Oklahoma City ","OK","73105"
"36362","371","Oklahoma Consumer Capital Assn","825 S. Kansas Avenue, Suite 500","Topeka","KS","66612"
"36364","372","Oklahoma Cardiovascular Associates, P.C.","4050 W. Memorial Road","Oklahoma City","OK","73120"
"36366","69","Okla Society Of Anesthesiologists","PO Box 4087","Edmond","OK","73083"
"36372","373","Republican Media Fund","PO Box 921","Harrah","OK","73045"
"36374","374","Oklahoma Association For Home Care PAC","P.O. Box 12635","Oklahoma City","OK","73157"
"36392","376","University Of Oklahoma Young Democrats -- College Students","1800 Beaumont Dr., Apt #911","Norman","OK","73071"
"34195","269","Texas And Southwestern Cattle Raisers Association","1301 W. Seventh St.","Fort Worth","TX","76102"
"34197","9","BancFirst","PO Box 26788","Oklahoma City","OK","73126-0788"
"34203","29","Valero Energy Corporation","PO BOX 696000","San Antonio","TX","78269-6000"
"34204","80","Okla Grain & Feed Assn, Okla Agribusiness Retailers Assn, Okla Seed Trade Assn","2309 N 10th St Ste E","Enid","OK","73701"
"34206","81","AIr Products And Chemicals, Inc.","7201 Hamilton Blvd","Allentown","PA","18195"
"34207","28","American Council Of Engineering Companies Of Oklahoma","201 NE 27th St Ste 135","Oklahoma City","OK","73105"
"34208","12","Oklahoma Hospital Association","4000 Lincoln Blvd","Oklahoma City","OK","73105"
"34209","82","American Electric Power","1 Riverside Plaza","Columbus","OH","43215"
"34214","245","AMVEST Corp","One Boar's Head Pointe PO Box 5347","Charlottesville","VA","22905"
"34215","236","Assn of Okla Life Insurance Co","201 Robert S. Kerr #600","Oklahoma City","OK","73102"
"34216","249","Automotive Parts & Service Assn","8000 Centre Park Dr #150","Austin","TX","78754"
"34217","260","FKG","PO Box 54825","Oklahoma City","OK","73154"
"34218","261","Oklahoma Democratic Party","4100 N Lincoln Blvd","Oklahoma City","OK","73105"
"34221","263","Emergency Physicians For Good Government","2200 NE 96th St","Oklahoma City","OK","73131"
"34220","262","Logan County Democrat Party ","PO Box 1305","Guthrie ","OK","73044-1305"
"34223","34","Bank Of Cushing","PO Box 951","Cushing","OK","74023-0951"
"34233","264","Center For Legislative Excellence","C/O Richard Riddle, Treasurer","5314 S Yale Ave., Ste. 200, Tulsa","OK","74135-6247"
"34236","223","Communications Workers Of America","501 Third St NW","Washington","DC","20001"
"34239","49","Farmers Insurance Group","4680 Wilshire Blvd","Los Angeles","CA","90010"
"34243","50","Mid-Continent Oil And Gas Assn Of Ok","6701 N Broadway Ste 300","Oklahoma City","OK","73116"
"34244","53","Hunters & Dog Breeders","3902 W 56th","Stillwater","OK","74074"
"34245","55","Okla State Republican Party","4031 N Lincoln Blvd","Oklahoma City","OK","73105"
"34250","251","Same As Above","","","OK",""
"34254","122","Okla Asphalt Pavement Assn","3500 N Lincoln Blvd","Oklahoma City","OK","73105"
"26744","122","Okla Asphalt Pavement Assn","3500 N Lincoln Blvd","Oklahoma City","OK","73105"
"34255","132","Oklahoma  Automobile Dealers Association","101 N.E. 26th Street","Oklahoma City","OK","73105"
"34256","133","Credit Union Association Of Oklahoma","631 E. Hill Street","Oklahoma City","OK","73105"
"34258","67","Oklahoma Osteopathic Assn","4848 N Lincoln Blvd","Oklahoma City","OK","73105"
"34260","70","Okla State AFL-CIO","501 NE 27th St","Oklahoma City","OK","73105"
"34263","21","Okla Consumer Finance Assn","105 N E 27th","Oklahoma City","OK","73105"
"34264","123","Legal","","","",""
"34265","146","USW Local 13857","1202 W Ponca","Ponca City","OK","74601"
"34267","121","Altria Group Inc","120 Park Ave","New York","NY","10017"
"34268","25","Verizon","771 Parkway Ave","Ewing","NJ","08618"
"34269","16","Windstream Corporation","4001 Rodney Parham Road","Little Rock","AR","72212"
"34271","40","CenterPoint Energy Inc","PO Box 4567","Houston","TX","77210-4567"
"36408","378","Valero Energy Corp","P.O. Box 696000","San Antonio","TX","78269-6000"
"34302","76","Oklahoma Veterinary Medical Assn","PO Box 14521","Oklahoma City","OK","73113"
"34275","200","AIA Oklahoma","6301 Waterford Blvd., Ste. 105","Oklahoma City","OK","73118"
"34276","44","IAFF Local 200","PO Box 1336","Bartlesville","OK","74006"
"34280","201","Education","","","",""
"34284","111","Heartland Community Bankers Assn","700 S Kansas Ave Ste 512","Topeda","KS","66603"
"34286","59","National Rifle Assn Of America","11250 Waples Mill Rd","Fairfax","VA","22030"
"34288","62","Oklahoma Assn Of Youth Services","201 NE 50th St","Oklahoma City","OK","73105"
"34292","131","Oklahoma City Retired Firefighters Association","3116 SW 125th St","Oklahoma City","OK","73170"
"34290","20","OKC Firefighters Assn","157 NW 6th St","Oklahoma City","OK","73102"
"34299","213","Oklahoma Land Title Association","P.O. Box 1544","Oklahoma City","OK","73101"
"34304","72","State Chamber Of Oklahoma","330 NE 10th St","Oklahoma City","OK","73104"
"34305","172","Washington County Democratic Party","3915 Silver Lake Drive","Bartlesville","OK","74006"
"34307","151","OK State Republican Committee","4031 N Lincoln Blvd ","Oklahoma City ","OK","73105"
"34311","23","Roche Inc.","340 Kingsland Street","Nutley","NJ","07110"
"34317","11","KAMO Electrical Cooperative Inc","PO Box 577","Vinita","OK","74301"
"34316","64","Oklahoma Grocers Assn","PO Box 18716","Oklahoma City","OK","73154"
"34318","227","Liberty National Life Ins. Co","100 Concourse Parkwat Suite 350","Hoover","AL","35244"
"34319","124","Same as above.","","","",""
"34320","117","OCFCE/COPE AFT 4574","2915 N CLassen Blvd Ste 220","Oklahoma City","OK","73106"
"34321","128","Oklahoma Bankers Assn","643 NE 41st St","Oklahoma City","OK","73105"
"34322","161","Teamsters Local Union No 523","PO Box 1836","Tulsa","OK","74101"
"34323","248","Democratic Governors Association","1401 K Street, N.W. Suite 200","Washington","DC","20005"
"34324","266","Oklahomans Standing United PAC","PO Box 12026","Oklahoma City ","OK","73154"
"34325","267","Oklahomans United PAC ","PO Box 12026","Oklahoma City ","OK","73154"
"34341","268","Lincoln County Republican Party","840462 S 3520 Rd","Stroud","OK","74079"
"34344","187","Unit Corp","7130 S Lewis Ste 1000","Tulsa","OK","74136"
"34350","189","BP Corp North America Inc","501 Westlake Park Blvd, 25.194B","Houston","TX","77079"
"34348","271","Tronox Incorporated","PO Box 268859","Oklahoma City","OK","73126-8859"
"34352","56","Kerr-McGee Corp","PO Box 25861","Oklahoma City","OK","73125"
"20850","56","Kerr-McGee Corp","PO Box 25861","Oklahoma City","TX","73125"
"34355","61","Ok Assn Of Ins Agents","PO Drawer 13490","Oklahoma City","OK","73113"
"34361","125","OG&E Energy Corp","PO Box 321","Oklahoma City","OK","73101-0321"
"34360","154","Sierra Club Oklahoma","PO Box 60644","Oklahoma City","OK","73146"
"34362","104","General Motors Company","300 Renaissance Center","Detroit","MI","48265"
"27628","104","General Motors Company","300 Renaissance Center","Detroit","MI","48265"
"34363","171","USW","Five Gateway Center","Pittsburgh","PA","15222"
"34364","8","American Fidelity Corporation","PO Box 25523","Oklahoma City","OK","73125-0523"
"34366","87","Health Care Service Corporation (HCSC)","3401 NW 63rd St","Oklahoma City","OK","73116"
"34368","188","None Given","None","None","OK","73000"
"34370","138","Okla Petroleum Marketers Assn","6420 N Santa Fe Suite B","Oklahoma City","OK","73116"
"34372","272","Second Congressional Democratic Party","18116 E 96th St  N","Owasso","OK","74055"
"34374","218","Small Business Of Oklahoma PAC","PO Box 2697","Muskogee","OK","74402"
"34375","38","Texas Cattle Feeders Association","5501 I-40 West","Amarillo ","TX","79106"
"34412","2","World Acceptance Corporation","PO Box 6429","Greenville","SC","29606"
"34414","233","AHS Medical Holdings LLC","One Burton Hills Boulevard, Suite 250","Nashville","TN","37215"
"34424","7","Oklahoma Pharmacists Assn","PO Box 18731","Oklahoma City","OK","73154"
"36574","380","Capital One FSB","PO Box 105037","Atlanta","GA","30348-5087"
"36598","381","Magellan Midstream Holdings GP, LLC","One Williams Center","Tulsa","OK","74172"
"36659","309","Citizens Concerned With The Accountability For Oklahoma's Education Tax Dollars & First Class Education, Inc, ","301 E Main St","Union","MO","63084"
"39169","425","Oklahomans For Good Government","P.O. Box 470527","Tulsa","OK","74147-0527"
"34435","15","ConocoPhillips","600 N. Dairy Ashford","Houston","TX","77079"
"34436","273","","","","OK",""
"34457","32","AES Corp","4300 Wilson Blvd","Arlington","VA","22203"
"34458","83","American Fidelity Corp","PO Box 25523","Oklahoma City","OK","73125-0523"
"34460","22","Fraternal Order Of Police Tulsa Lodge #93","PO Box 2473","Tulsa","OK","74101"
"34461","37","Bank of America Corp","100 N Tryon St","Charlotte","NC","28255"
"34463","38","Texas Cattle Feeders Association","5501 I-40 West","Amarillo ","TX","79106"
"34471","86","BOK Financial Corp PAC","PO Box 24128","Oklahoma City","OK","73124"
"34474","189","BP Corp North America Inc","501 Westlake Park Blvd, 25.194B","Houston","TX","77079"
"34481","156","Southwest Assn","PO Box 419264","Kansas City","MO","64141-6264"
"34475","88","BNSF Railway Company","PO Box 961039","Fort Worth","TX","76161-0039"
"34485","91","Okla City Business Policy Issues","PO Box 2313","Oklahoma City","OK","73101"
"34480","39","Business Professionals","","","",""
"34491","95","Citigroup Inc","399 Park Ave","New York","NY","10043"
"21301","95","Citigroup Inc","399 Park Ave","New York","NY","10043"
"34494","188","None Given","None","None","OK","73000"
"34497","100","Devon Energy Corp","20 N Broadway","Oklahoma City","OK","73102"
"34498","237","United Physicians, LLC","6767 S Yale Ave, Ste A","Tulsa","OK","74136"
"31784","237","United Physicians, LLC","6767 S Yale Ave, Ste A","Tulsa","OK","74136"
"34499","198","EDS","1331 Penn Ave NW #1300N","Washington","DC","20004"
"34500","194","Enterprise Holdings, Inc.","600 Corporate Park Dr","St Louis","MO","63105"
"34501","464","Supporting Pro-business Conservative Candidates."," "," ","OK"," "
"34502","274","Garfield County Demo Women's Club ","102 N Coolidge St","Enid","OK","73703"
"34503","104","General Motors Company","300 Renaissance Center","Detroit","MI","48265"
"34505","106","Golden Rule Financial Corp","7440 Woodland Dr","Indianapolis","IN","46278"
"34508","203","Oklahoma City Business Policy Issues","PO Box 2308","Oklahoma City","OK","73101"
"34509","52","Okla Fed Of  Republican Women","9973 Birkenhead","Yukon","OK","73099"
"34547","54","Int'l Assn Of Bridge, Structural, Ornamental & Reinforcing Iron Workers","1750 New York Ave NW","Washington","DC","20006"
"34550","202","Animal Welfare","","","",""
"34551","181","JP Morgan Chase & Co","270 Park Ave","New York","NY","10017"
"34552","275","Kay County Democratic Party","103 N Cherry","Tonkawa","OK","74653"
"34553","107","Okla Democratic Party","Not Given","Not Given","OK","73000"
"34554","230","Corrections Corporation Of America","10 Burton Hills Blvd","Nashville","TN","37215"
"34555","242","United Surgical Partners Internation","15305 Dallas Pkwy","Addison","TX","75001"
"34556","185","Lawton Firefighters Assn Local 1882","PO Box 1255","Lawton","OK","73502"
"34558","276","Marathon Oil Company","5555 San Felipe","Houston","TX","77056"
"34559","27","Monsanto Company","800 N Lindbergh Blvd","St Louis","MO","63167"
"34560","277","Muskogee County Republican Party","301 Cherry Grove Rd.","Fort Gibson","OK","74434"
"34561","57","Northeastern Okla Labor Council","1857 N 105th E Ave","Tulsa","OK","74116"
"34564","119","Oklahoma Academy Of Ophthamology","401 W. 15th St., Ste, 825","Austin","TX","78701"
"34565","129","Business Legislation","","","",""
"34566","130","Oklahoma City Business Policy Issues","","","",""
"34567","278","Oklahoma City Republican Women's Club","10701 Whitehall Blvd.","Oklahoma City","OK","73162-6998"
"34572","60","Professional Firefighters Of Okla AFL-CIO/CLC","6103 Melrose Ln","Oklahoma City","OK","73127"
"34573","51","HCA - The Healthcare Company","","","",""
"34574","65","Okla Malt Beverage Assn","6301 Waterford Blvd., Ste. 105","Oklahoma City","OK","73118"
"34575","5","Oklahoma Optometric Assn","4850 N Lincoln Blvd #A","Oklahoma City","OK","73105"
"34576","279","Oklahoma Republican Party ","4031 N Lincoln Blvd ","Oklahoma City ","OK","73105"
"34577","191","Oklahoma Retired Educators Assn","PO BOx 18485","Oklahoma City","OK","73154"
"34578","142","Sheet Metal Workers International Assn","3800 NW 36th Street","Oklahoma City","OK","73112"
"34579","10","Okla Society of CPAs","1900 NW Expwy Ste 910","Oklahoma City","OK","73118"
"34580","143","Voters","","","OK",""
"34581","226","Business owners and interested cons","","","",""
"34583","118","People's Electric Cooperative","1600 N Country Club","Ada","OK","74820"
"34586","193","Pontotoc County Democrat Central Committee","16365 CR 1562","Ada","OK","74820"
"34589","149","Okla Fed Of Repub Women","PO Box 1744","Enid","OK","73702"
"34591","253","Voters","","","",""
